"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
8208,50000,1,3,1,51,0,0,0,0,0,0,43045,42965,43134,43995,43230,43334,1738,1653,1516,1530,2139,1574,0
8209,270000,1,1,1,51,-1,-1,-1,-1,-4,-4,19984,2099,12985,0,0,0,2099,13056,0,0,0,0,1
8210,20000,4,4,4,28,0,0,0,0,0,0,10818,11938,12949,13334,13618,14619,1300,1217,600,500,1230,0,0
8211,3e+05,4,4,1,33,-4,-4,-4,-4,-4,-4,11613,12893,10841,11900,0,0,1513,1000,1059,0,0,51167,0
8214,390000,1,1,1,34,0,0,0,-1,0,0,91701,68587,101211,96725,125810,182124,60081,84908,121081,80000,85000,8000,0
8213,110000,4,1,1,37,0,0,4,0,0,0,14519,16984,16004,15264,15626,14465,3536,3,521,1000,520,325,0
8214,90000,1,4,1,58,0,0,0,0,0,0,85818,88988,50780,50929,48735,49746,5100,2200,2200,1944,2200,2000,0
8215,3e+05,4,4,1,30,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,450000,1,3,1,44,4,0,0,0,0,0,152654,128708,100429,77069,63851,36877,7034,3003,10000,11000,3000,58000,1
8217,20000,1,4,4,30,0,0,0,4,4,4,16728,17759,19754,19155,20385,19218,1307,2300,0,1525,0,1000,1
8218,5e+05,4,1,4,33,1,-1,-1,-1,-1,-1,0,214,298,306,150,316,214,298,306,150,316,0,0
8219,30000,4,4,4,46,0,0,0,0,0,0,32006,60079,26884,27570,28075,29065,1755,1500,1135,1100,1455,775,0
8220,50000,1,4,4,51,0,0,0,4,4,0,15096,16541,18356,18181,18285,10220,2000,2400,420,600,600,500,1
8221,140000,4,4,4,26,-1,0,0,0,0,0,9589,78124,79327,117859,120556,122894,70000,3100,40000,4600,4500,4800,0
8224,10000,1,4,1,43,3,4,4,4,3,4,8261,9470,11163,10854,10396,10085,1500,2000,0,0,0,350,1
8223,120000,4,4,4,37,-4,-4,-4,-4,-4,-1,874,0,0,0,305,20504,0,0,0,305,21744,0,0
8224,30000,1,4,4,30,4,3,4,4,4,0,30564,29809,28920,29887,29525,25006,0,0,1900,15,1030,30804,0
8225,30000,4,4,1,24,1,4,4,4,4,0,28037,29055,28303,29464,28859,29124,1745,0,3554,0,1190,1030,0
8226,20000,1,1,4,33,1,4,4,4,4,4,17971,17399,19057,18453,19755,19288,0,2260,0,1600,0,644,0
8227,10000,1,3,4,36,-1,-1,-1,-1,4,4,6517,344,0,10040,9735,10364,344,900,10040,0,790,0,0
8228,110000,4,4,1,35,0,0,0,0,0,0,114023,102850,66639,57595,58814,60086,4097,3360,2100,2100,2200,3000,1
8229,280000,4,1,1,29,-1,-1,-1,-1,-1,-1,2597,3807,1160,985,0,65864,3807,1160,985,0,65864,66240,0
8230,5e+05,1,1,1,44,0,0,0,0,0,0,580928,597793,597415,569034,551704,568638,25624,21898,20851,19599,26000,20000,0
8231,50000,4,3,1,46,4,5,4,3,4,0,33100,32319,31499,30748,30164,30016,0,0,0,0,3100,798,1
8234,230000,1,4,1,30,-1,-1,-4,-1,-1,-1,5200,0,0,8780,11990,0,0,0,8780,11990,0,0,0
8233,50000,1,4,1,53,-1,-1,-1,-1,-1,-1,493,493,493,493,493,493,493,493,493,493,493,493,0
8234,120000,4,4,4,24,0,0,0,0,0,4,15324,16267,45844,47084,54307,53290,1500,30000,2000,8000,0,5000,0
8235,30000,1,4,4,26,0,0,0,0,0,0,26301,27376,28359,24844,25364,25935,1500,1450,889,920,994,1000,0
8236,330000,4,4,1,28,0,0,0,0,4,4,225079,229947,233124,246414,253338,249107,10000,8507,17215,11000,0,12000,0
8237,360000,1,4,1,30,-1,-1,-1,0,0,0,6323,6934,17170,11154,6000,0,7001,17173,1000,1000,0,2e+05,0
8238,40000,1,1,4,26,0,0,0,0,4,4,6586,7618,8484,10333,10023,11258,1300,1150,2000,0,1400,0,0
8239,110000,4,1,4,29,4,0,0,0,0,0,106321,107630,106354,79154,69988,69018,4334,4250,2946,2506,2458,2524,1
8240,40000,4,3,1,39,-4,-4,-4,-4,-4,-4,7955,5394,5151,3434,1143,0,5394,5151,3434,1143,0,0,0
8241,70000,4,4,1,30,1,4,0,0,0,0,42490,35668,32397,24306,24316,20216,17,5043,2500,2009,2015,2010,0
8244,1e+05,1,3,4,26,4,0,0,0,0,0,107643,109895,93420,73119,73644,71579,4048,3105,2700,2510,2703,2700,1
8243,210000,4,4,1,50,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8244,360000,1,4,1,38,-1,-1,-1,-1,4,-1,696,546,-150,1694,846,846,546,0,2538,0,846,696,0
8245,260000,1,4,4,27,0,0,0,0,0,0,150943,149285,151779,135141,124475,107735,5501,5061,5000,5000,3900,3246,0
8246,2e+05,4,1,4,34,-4,-4,-4,-4,-4,-4,500,810,500,0,0,300,810,500,0,0,300,0,0
8247,160000,1,1,1,43,-1,-1,-1,0,0,0,164,414,6437,16520,14374,10969,414,6437,10428,463,426,219,1
8248,420000,4,4,1,29,0,0,0,0,0,0,56255,121215,132536,131704,331059,328958,71536,12536,11704,212059,12958,12819,0
8249,140000,4,1,4,28,1,4,0,0,0,0,86761,84546,87251,88227,90170,92044,0,5000,3300,3500,3500,3550,1
8250,180000,1,1,4,38,0,0,0,0,0,0,141510,144439,146529,151106,153900,0,6700,6000,7000,6900,0,0,1
8251,150000,4,3,1,39,4,4,0,0,0,0,153994,147038,122498,75784,71306,69737,0,5000,3000,3000,3000,5000,0
8254,30000,4,4,1,35,0,0,0,0,0,4,22206,23846,24554,25213,27638,27044,2000,1409,1068,3000,0,3450,0
8253,5e+05,1,1,4,34,0,0,0,0,0,0,8007,10556,14334,20393,22633,24318,3000,4000,6500,5000,2000,4000,0
8254,240000,1,4,1,45,0,0,0,0,0,0,237868,242260,101544,30284,168674,171825,8934,4707,1864,140061,5264,5300,0
8255,30000,1,1,4,24,0,-1,0,0,0,4,2949,19689,17681,17113,13368,11739,19689,2094,1500,1500,0,161,0
8256,80000,1,4,4,28,0,0,0,0,4,0,47916,49964,49965,50144,46888,47594,3124,2123,4300,0,2800,3000,0
8257,80000,1,4,4,34,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,310000,1,1,1,39,1,-1,0,0,0,0,166517,18901,19781,22434,24058,25646,150000,1500,3000,2000,2000,3000,0
8259,180000,4,1,4,33,0,0,0,0,0,0,94001,99558,106353,113047,115574,117660,8000,10000,10000,4500,4500,5300,0
8260,60000,4,4,4,23,0,0,0,0,0,0,63709,64261,50243,15094,12037,10000,2351,1237,424,528,2000,5000,1
8261,170000,4,4,4,33,-1,-1,-4,-1,-1,-1,298,0,0,467,203,0,0,0,467,203,0,1116,0
8264,180000,4,4,1,31,0,0,0,0,0,0,173517,160996,132054,115551,109539,108837,10124,35206,40600,5000,10000,10000,0
8263,180000,1,4,1,28,0,0,0,0,0,0,180827,175914,176778,172440,168914,171645,6600,7738,6200,6418,13000,0,1
8264,350000,1,4,1,44,-1,-1,-1,0,0,-1,1037,1360,8686,3061,396,391,1365,8724,74,0,391,1406,0
8265,360000,1,4,1,36,0,0,-1,-1,-1,-1,20328,12664,1901,2355,4206,5889,1204,1901,2355,4206,5889,0,0
8266,140000,1,4,1,46,0,0,0,0,0,-1,133899,137171,139414,97268,99960,86728,5425,4979,3715,4498,86728,2414,1
8267,310000,4,3,4,30,-1,0,0,0,0,0,118109,131107,97009,51757,50009,45264,18008,20000,12000,5000,3000,1900,0
8268,30000,1,3,4,25,0,0,0,0,0,4,22821,23846,24864,25360,26999,26414,1397,1415,911,2051,0,1500,0
8269,2e+05,1,1,4,34,-1,-1,-1,-1,-1,4,5494,19614,628,628,1604,668,19614,628,628,1604,0,168,1
8270,120000,4,1,4,37,4,4,4,4,4,4,744,744,744,1188,594,1038,444,444,888,0,888,0,1
8271,260000,1,1,1,45,0,0,0,0,0,0,21480,25791,31654,35784,40726,45923,5000,6781,5000,6454,6696,6894,0
8274,60000,4,1,4,34,0,0,0,0,0,0,31144,31473,31684,31837,32246,32124,1844,2000,2000,2000,1500,3000,0
8273,50000,1,4,4,24,0,0,0,0,0,0,10834,11771,12764,12769,13514,14774,1509,1500,605,1500,1500,3000,0
8274,80000,1,1,4,28,0,0,0,4,0,0,47933,39695,42374,41393,42275,43418,2100,3650,0,1700,2000,3000,0
8275,60000,1,1,1,46,1,4,0,0,0,0,62063,60513,60398,31194,30343,30427,0,1744,1100,1074,1200,1000,0
8276,2e+05,4,3,1,27,1,4,4,4,3,4,104307,101788,110000,115000,120000,127640,0,10000,5000,5000,7661,6608,0
8277,140000,4,1,4,28,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,30000,1,4,4,25,0,0,0,0,0,0,26328,27470,28541,28509,29265,0,1868,1939,907,1100,0,0,1
8279,110000,4,4,1,34,0,0,4,4,4,4,43780,48076,48989,47900,52123,51131,5000,2000,0,5000,0,5000,0
8280,90000,4,3,1,39,-1,-1,-1,-1,-1,-1,7328,3697,4487,3169,3847,5403,3784,4511,3174,3854,5417,4720,0
8281,40000,4,1,4,27,1,-1,-1,-4,-1,-1,0,450,0,0,247,0,450,0,0,247,0,0,0
8284,110000,4,1,1,29,-1,-1,-1,-1,0,-1,3261,1380,1380,2760,1380,1700,1380,1380,2760,0,1700,0,0
8283,640000,4,1,4,30,0,0,0,0,0,0,116714,77893,60259,40539,26434,5018,4000,4000,2003,7204,5314,3535,0
8284,20000,1,3,4,51,0,0,0,0,-1,-1,9953,13989,14953,14710,900,0,5000,1275,2704,3200,0,0,0
8285,50000,4,4,1,36,0,0,0,0,0,0,44625,46078,46689,8261,8434,8738,2174,1785,296,306,444,10686,0
8286,30000,1,4,1,25,-1,-1,-4,-1,4,4,30527,29910,0,25919,26383,25691,1389,0,25919,1000,0,19283,0
8287,140000,4,4,4,34,0,0,0,0,0,0,136497,135505,137629,120147,122247,122574,5000,5000,4300,5000,5158,4200,0
8288,70000,1,4,4,36,1,-1,-1,0,0,0,0,690,25566,26227,26375,26510,690,25566,1066,1091,1100,1314,0
8289,80000,4,4,1,44,0,0,0,0,0,0,23931,23366,22275,21631,22961,19269,1500,2000,1000,3000,1000,1000,1
8290,1e+05,4,1,4,31,-4,-4,-4,-4,-4,-4,0,0,0,960,960,1185,0,0,960,0,1185,379,0
8291,180000,1,3,4,40,0,0,0,0,0,-1,66218,15155,11054,8541,37951,57757,1811,5008,5000,30000,62010,50077,0
8294,50000,4,4,4,28,0,0,0,0,0,0,48370,39618,27417,25544,26160,26686,1468,1400,900,1000,1000,600,0
8293,170000,1,1,1,35,-1,-1,-4,-4,-4,-1,473,-103,-103,-103,-103,2297,0,0,0,0,2400,0,1
8294,50000,4,3,4,23,4,4,4,4,4,4,42304,45327,46294,47147,46274,49050,3695,2000,1900,0,3700,0,1
8295,140000,1,1,4,28,0,0,0,0,0,0,135648,138049,99274,100878,102984,106628,5247,3213,2857,2963,4566,1969,1
8296,1e+05,1,1,4,29,4,4,4,4,4,4,74396,75317,77084,78308,79901,81630,2700,3600,3100,3000,3200,3000,1
8297,10000,1,4,1,36,0,0,0,0,0,0,8593,9584,8986,9691,9889,10131,1300,1200,1000,1000,569,200,0
8298,50000,4,4,4,24,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,30000,4,4,1,24,0,0,0,4,4,0,26755,27828,29103,29565,26319,27738,1507,2174,1523,0,2000,2000,1
8300,80000,4,4,4,27,0,0,0,0,-1,0,26144,26625,3600,0,68424,42601,1075,1200,0,68424,1264,0,0
8301,290000,4,4,4,29,0,0,0,0,0,0,263796,268765,209697,212359,216989,221260,11320,10000,7600,8000,8000,8200,0
8304,110000,4,1,4,27,0,0,0,0,0,-1,8086,8848,9283,8950,8943,333,1234,1000,0,326,333,12425,0
8303,30000,4,3,4,24,1,3,4,4,4,0,23031,22393,21736,23194,22701,22954,0,0,1800,0,1000,1000,0
8304,70000,4,4,1,23,0,0,0,0,0,0,43397,44336,35757,27906,25731,21430,2500,21000,2000,687,1500,2000,0
8305,3e+05,4,1,4,26,0,0,0,0,0,0,277680,281719,284381,155564,158448,162626,12005,10155,6000,5000,6000,6000,0
8306,30000,1,4,1,47,0,0,0,0,4,0,24424,25480,26425,30525,29063,29024,1455,1400,4500,0,1500,2000,1
8307,2e+05,4,1,4,36,-4,-4,-4,-4,-1,-1,0,0,0,934,2469,0,0,0,934,2487,0,0,0
8308,130000,1,4,4,27,0,0,0,0,0,0,81603,84249,85424,82634,84524,86061,3963,3500,2956,3220,3100,3344,1
8309,80000,1,1,4,25,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8310,50000,4,4,4,37,0,0,0,0,0,0,67570,61248,54707,29250,29905,29519,3000,3000,2100,1500,1300,1200,0
8311,310000,4,1,4,30,0,0,0,0,0,0,33376,34587,30488,27114,24724,9864,2000,2000,1000,1000,661,1000,0
8314,160000,4,4,1,31,-4,-4,-4,-4,-4,-4,11648,780,0,5100,0,0,780,0,5100,0,0,0,0
8313,240000,1,4,1,30,0,0,0,0,0,0,227675,181461,186160,191355,192406,190086,10003,10009,10014,8500,10000,8000,0
8314,1e+05,4,4,1,36,0,0,0,0,0,0,21237,16723,15868,8275,5954,7075,3013,4031,3014,2006,3121,5781,0
8315,2e+05,4,5,4,27,0,0,0,0,0,0,98761,85583,84398,88614,86159,89751,4000,3000,3000,3338,5000,4000,0
8316,50000,4,1,4,38,0,0,0,0,0,0,46179,38055,28857,27495,26344,24879,1881,1683,1064,900,864,1000,0
8317,320000,4,3,4,45,0,0,0,0,0,0,300598,308931,186223,114605,117159,119733,14227,9334,4106,4405,4678,4527,0
8318,60000,1,1,1,37,0,0,0,0,0,0,57985,59314,27420,27965,28554,29276,2550,1500,1001,1038,1200,1233,0
8319,60000,1,4,1,43,0,0,0,0,0,-1,58777,40584,12617,22670,17701,950,5005,5000,10216,876,1254,0,0
8320,50000,1,4,1,44,0,0,0,0,0,-1,46100,46949,18755,11114,11374,5919,2133,1058,2000,2043,5919,16346,1
8321,360000,1,4,1,41,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
8324,60000,4,4,4,34,0,0,0,0,0,0,60745,61085,56863,18473,15434,7301,2613,5900,1000,428,1000,2000,0
8323,210000,4,4,4,28,0,0,-1,0,0,-4,2164,61,259323,139861,1684,826,61,130000,10000,1684,826,1793,0
8324,20000,1,4,1,39,4,4,4,4,4,4,20591,20284,20645,20750,20300,20484,1500,1000,718,3,1800,0,1
8325,1e+05,4,4,1,40,-1,-1,0,0,0,-1,10228,50764,52520,24550,5973,57200,50836,39033,524,18,57227,424,0
8326,2e+05,4,1,4,34,0,0,0,0,0,0,47517,8219,9000,10000,11340,0,1219,1000,1000,1340,0,0,0
8327,180000,4,4,1,28,-4,-4,-4,-4,-4,-4,454,14213,10621,3913,1707,15087,14213,10628,7826,1707,15087,5379,0
8328,70000,4,1,4,50,0,0,0,0,0,0,64315,58564,56741,25174,29186,25430,3000,10034,8000,5139,1000,1000,1
8329,170000,4,4,4,48,0,0,0,0,0,0,83074,85834,87003,88753,90624,92455,4100,3500,3200,3300,3334,4000,0
8330,80000,1,1,4,36,0,0,0,0,0,0,68931,67706,67017,65159,64154,65208,2500,3000,2244,2478,4800,0,0
8331,4e+05,4,1,1,41,-1,-1,-1,0,0,0,8,1274,19143,20305,22063,20695,1274,19143,1305,2063,1695,195000,0
8334,140000,4,4,1,40,0,0,0,0,0,0,138389,110701,83468,41204,41687,36335,5148,3216,2003,3000,3041,5056,0
8333,60000,1,3,1,57,0,0,0,0,0,0,20865,16590,10816,6956,2489,0,1264,1003,0,1050,0,0,0
8334,360000,1,1,1,44,0,0,0,0,0,0,333549,342784,340216,344545,140386,144044,15047,15000,14000,5008,10055,30015,0
8335,240000,4,4,1,43,0,0,0,0,0,0,48504,49001,47026,45827,39527,40868,2200,1923,1684,2000,2000,1300,0
8336,80000,4,4,4,27,1,4,0,0,0,0,57004,55220,43506,39025,40017,29797,0,1900,1418,1800,1300,1000,0
8337,270000,4,4,4,39,0,0,0,0,0,0,116168,118661,121106,118269,120737,123227,4173,4275,4054,4191,4304,4567,0
8338,30000,4,3,1,39,4,4,4,4,4,4,20654,24993,24293,25896,26435,25859,4700,0,2010,1100,0,2100,0
8339,480000,1,1,1,58,-4,-4,-4,-4,-4,-4,24610,-310,148544,18791,5909,68988,4,149654,18885,5940,69337,200655,1
8340,160000,1,4,1,50,-1,-1,-1,-1,-1,-1,269,0,697,697,895,1341,0,697,697,895,1341,404,0
8341,180000,4,4,4,34,4,0,0,0,4,4,51385,53925,54848,57988,59438,61974,3140,923,4663,2530,3687,5000,1
8344,3e+05,1,1,4,29,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
8343,2e+05,4,1,4,31,0,0,0,0,0,0,191953,189147,191673,192051,193348,193337,6887,7019,7000,7200,7200,7000,0
8344,50000,4,4,4,30,0,0,0,0,0,0,37524,38614,39671,40213,41064,43384,2000,2000,1500,1500,3000,2000,0
8345,320000,4,3,1,39,-1,-1,-1,-1,-1,0,3065,41679,8275,8275,7606,14611,41679,8344,8275,7606,10000,11010,0
8346,30000,4,1,1,35,4,0,0,0,0,0,27703,28743,27048,26594,23874,23293,1500,1356,900,1000,1100,664,1
8347,5e+05,4,1,1,38,-4,-4,-4,-4,-4,-4,913,9724,9350,6974,11879,15574,9784,9350,6974,11879,15574,12921,0
8348,360000,1,1,1,40,0,-1,-1,-4,-1,4,21489,40715,-34041,-34503,43013,11654,41088,4,38,85155,58,13654,0
8349,50000,4,4,1,53,0,0,4,0,0,0,13868,14307,14764,15234,16988,17914,2000,1000,1000,2000,1200,2000,1
8350,80000,4,1,4,29,0,0,0,0,4,4,61565,62857,64773,68073,69538,70841,2281,2961,5000,2700,2600,2700,0
8351,10000,1,4,4,23,0,0,0,0,0,0,5324,6509,7313,6469,6988,7489,1279,1083,500,1000,1000,144,0
8354,280000,4,1,4,23,0,0,0,0,0,0,262579,235354,199360,193888,193134,188016,6453,6000,5334,5397,5400,5894,0
8353,3e+05,4,4,1,31,-1,-1,-1,-1,-1,-1,3863,4244,5090,309,2700,7593,5021,5134,324,5013,7611,8059,0
8354,280000,4,1,1,34,0,0,0,0,0,0,232834,218803,202031,111603,94050,76234,9001,6369,3864,3501,3001,1701,0
8355,170000,1,4,1,44,0,0,0,0,0,0,164824,132485,120267,117453,115778,117411,6107,6000,4500,4500,4500,4500,0
8356,260000,4,1,1,36,0,0,0,0,-1,0,88273,91908,90857,-81334,142645,149655,6000,5020,81569,331788,10004,5003,0
8357,360000,1,4,1,44,1,-1,-1,-1,-1,-1,-3,583,-17,3440,1368,146,586,0,3457,1375,200,754,0
8358,360000,4,4,4,31,-1,0,0,0,0,-1,9688,7614,7537,11227,9703,61884,2014,3004,5011,1061,65663,2019,0
8359,2e+05,1,3,1,38,0,0,0,0,0,0,181534,179645,180615,180127,166755,167416,8218,7914,6284,6313,6200,6419,0
8360,50000,4,1,4,28,0,0,0,0,0,0,21514,22563,23585,23894,24549,24990,1700,1700,1000,1039,1000,1000,0
8361,130000,4,3,1,45,1,-1,4,-1,-1,-1,0,780,390,540,11040,953,780,0,540,11040,953,9624,0
8364,20000,1,4,1,34,0,0,4,0,0,0,19468,20844,19364,19404,19607,19821,3000,0,850,920,750,300,1
8363,50000,4,3,1,54,0,0,4,-1,0,0,22916,13238,346,14580,11231,10804,1656,0,14580,500,458,873,1
8364,190000,4,1,1,30,-1,-1,-1,-1,-1,-1,6936,500,0,19000,19000,19000,500,0,19000,19000,19000,19000,0
8365,140000,1,4,1,36,-1,-1,0,0,0,0,780,16570,17378,12568,15678,15620,16570,1220,3000,3500,334,390,0
8366,70000,4,4,1,40,0,0,0,0,0,0,69341,19474,22066,23515,10990,0,2000,3000,2000,3000,0,150,0
8367,150000,4,1,4,36,0,0,-4,-4,-4,-4,15447,0,0,0,0,0,0,0,0,0,0,0,0
8368,140000,4,4,4,29,0,0,0,0,0,0,128583,132734,132135,126624,127495,119304,7000,5000,5000,6000,6000,5300,0
8369,50000,1,4,4,27,4,0,0,0,0,0,48387,47637,48479,18616,19196,17906,2300,2100,1000,1000,1000,680,1
8370,350000,4,1,1,55,-1,-1,-1,-1,-1,-1,3518,1931,1630,7461,4124,1261,1935,1630,7461,4124,1261,2798,0
8371,80000,1,4,4,53,3,4,0,0,0,0,35637,34783,36198,37094,38489,40341,0,2000,1500,2000,2500,2000,1
8374,4e+05,1,1,4,34,1,-4,-4,-1,-1,0,-5,-5,-5,1299,4374,4986,0,0,1304,4375,1025,2954,0
8373,170000,4,1,1,38,0,0,0,0,0,0,71714,70194,43210,23096,23397,27817,3334,7770,5000,3000,5000,25000,0
8374,20000,4,4,3,47,1,4,0,0,0,0,9325,8564,9571,9914,10036,10400,1000,1159,500,434,600,0,0
8375,450000,1,1,1,40,-1,-1,4,0,0,0,22861,19093,6576,9133,6918,12384,6596,0,6918,4351,8161,0,0
8376,2e+05,4,3,1,36,1,-4,-4,-1,-1,-1,-5,-5,-5,2999,4804,4404,0,0,3004,4804,5008,169,0
8377,2e+05,4,1,1,36,-1,-1,-1,-1,-1,-1,2444,1301,3207,3284,1111,8349,1301,3210,3284,1111,8349,4249,0
8378,1e+05,4,3,1,53,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
8379,60000,1,4,1,39,-1,0,0,0,0,0,14085,14575,18423,13099,14537,16928,2000,5000,4000,2000,5000,2000,0
8380,230000,4,4,1,37,0,0,0,0,0,0,16304,15849,16884,17620,18353,18901,1265,1300,1001,1000,1000,1000,0
8381,230000,4,4,4,29,0,0,0,0,0,0,24524,24897,22219,23514,12894,15183,3000,4000,3047,3000,3000,3000,0
8384,60000,1,4,1,46,-1,0,-1,0,0,0,3046,286,6466,6469,5364,3664,285,6466,3,5,10,15219,0
8383,160000,4,1,1,34,1,-4,-4,-1,-1,-4,5520,0,0,708,560,0,0,0,708,560,0,560,0
8384,310000,1,1,1,34,-1,-1,-4,-1,-1,0,493,-7,-7,500,736,739,0,0,507,736,3,797,1
8385,430000,4,1,4,30,-1,-1,-1,-1,-1,-1,31423,3650,44671,81979,9120,85407,3650,44671,82555,9120,85407,14261,0
8386,240000,4,1,1,47,1,-4,-4,-1,0,0,-40,-40,-40,1160,1160,0,0,0,1200,0,0,0,0
8387,60000,1,4,4,29,0,0,0,0,0,0,54050,54555,15177,16610,16821,20048,2500,2000,2000,628,3525,3000,0
8388,30000,1,4,4,28,0,0,0,0,0,-4,26054,25144,25775,18585,0,0,2000,2000,2000,0,0,0,0
8389,180000,1,4,1,30,-1,-1,-1,-1,0,-1,375,375,375,750,375,399,375,375,750,0,399,399,1
8390,20000,1,4,4,24,1,4,3,4,4,4,16706,18344,17755,17967,17538,18647,2200,0,800,0,1401,0,0
8391,30000,1,1,4,24,4,4,0,0,0,0,16035,15493,16197,16669,16865,17199,0,1270,744,613,615,646,1
8394,320000,4,4,1,55,-4,-4,-4,-4,-4,-4,11973,4076,7879,5436,51529,18088,4093,7917,5459,51787,18178,3659,0
8393,5e+05,1,4,4,34,-1,-1,0,0,0,-1,264,286,550,286,24,14454,286,528,0,128,15239,1e+05,1
8394,170000,4,4,1,47,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,20000,4,4,4,24,0,0,0,0,0,0,21838,20544,19991,20305,19349,20467,2349,1296,1000,696,2213,0,0
8396,360000,4,1,4,29,0,0,0,0,0,-1,73753,61008,49781,12846,4548,9820,5121,10180,41,24,9865,14847,0
8397,90000,4,1,4,24,0,0,0,0,0,4,30639,25390,27618,26384,27546,17660,2913,9000,0,2000,0,10639,0
8398,1e+05,4,1,1,40,-1,-1,-1,0,-1,-1,390,390,780,390,390,7140,390,780,0,390,7140,1230,0
8399,1e+05,1,1,4,37,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,170000,1,1,1,38,-4,-4,-4,-4,-4,-4,0,0,0,1014,0,0,0,0,1014,0,0,494,0
8401,1e+05,4,4,4,34,4,0,0,0,4,4,50334,52644,54905,58133,60197,59226,3000,3000,4000,3000,0,4300,0
8404,20000,1,1,4,27,-1,-1,4,-1,0,-1,1760,2699,1261,780,390,1320,2200,0,780,0,1320,0,0
8403,220000,1,4,1,34,-1,-1,-1,-1,-1,-1,1565,3067,5797,1195,1797,1195,3084,5820,1198,1804,1198,1804,0
8404,470000,4,1,4,31,-4,-4,-4,-4,-4,-4,22988,10353,5603,11685,5093,2791,10363,5910,13380,5093,2791,9527,0
8405,1e+05,4,4,4,24,0,-1,-1,-1,-1,-1,13391,10577,8905,0,4290,0,10608,8944,200,4290,0,0,0
8406,10000,1,4,4,23,-1,-1,0,-1,-1,-1,1504,6007,6470,390,0,780,6007,1000,390,0,780,0,0
8407,230000,4,1,4,29,-1,-1,-1,-1,0,-1,2521,-1000,12009,5627,215,3039,0,13009,8018,0,3039,2000,0
8408,50000,4,1,4,28,4,4,4,4,4,4,31336,32039,32714,32484,33807,34398,1500,1500,600,2000,1300,1500,0
8409,50000,1,3,1,30,0,0,0,0,0,0,50545,49504,46418,19980,19751,20477,2603,1621,1000,1000,1204,1000,1
8410,120000,4,4,4,30,0,0,0,0,0,0,116887,117419,116281,117394,117791,112505,4615,7175,4529,4625,4029,4237,0
8411,160000,4,1,1,33,-1,-1,-1,-1,-1,-1,2355,2714,12094,2855,3803,8911,2719,15000,2855,3803,8911,0,1
8414,120000,1,1,4,27,-1,-1,-1,-1,-1,-1,880,880,880,880,880,1030,880,880,880,880,1030,880,0
8413,30000,4,4,4,21,0,0,0,0,0,0,26757,26831,26620,26134,26865,25754,1520,1339,854,2067,1400,100,0
8414,180000,4,1,4,29,-4,-4,-4,-4,-4,-4,100,0,0,0,0,0,0,0,0,0,0,0,0
8415,30000,1,1,4,23,0,0,0,0,0,0,30287,28171,29410,29705,28647,28776,1496,1735,1030,1017,1033,989,0
8416,2e+05,4,1,1,40,-1,-1,-1,-1,-4,-4,3266,390,11314,-71,-467,-863,390,11320,0,0,0,2000,0
8417,10000,4,4,4,33,0,0,0,0,0,0,7659,18814,19570,19967,9908,9646,11400,1135,534,449,693,10000,0
8418,230000,1,4,4,39,0,0,0,0,0,0,35289,27678,13800,10238,6968,4704,1646,1017,214,406,414,1420,0
8419,2e+05,4,3,1,53,0,0,0,0,0,0,126027,129008,130376,133207,136159,138741,6500,5000,5000,5100,5000,5400,0
8420,110000,1,4,1,46,0,0,0,0,4,0,44953,47315,46997,50740,49115,49529,3087,1769,4514,0,1930,1601,1
8421,50000,1,4,1,40,0,0,0,0,0,0,18485,10767,9775,10124,9146,9341,1166,1200,481,321,336,174,0
8424,50000,4,1,4,23,0,0,0,0,-1,0,48484,47226,11151,-2897,48211,48154,2500,3004,1500,52000,1900,1800,0
8423,220000,1,1,1,43,-4,-4,-4,-4,-4,-4,7695,2701,98376,3874,5226,14973,2725,98875,3893,5254,15047,3980,0
8424,5e+05,1,1,1,43,-1,-1,4,-1,-1,0,14134,35814,20089,28077,132588,115444,35820,18,28077,132588,28500,20000,0
8425,140000,1,1,1,43,0,0,0,0,0,0,100021,95124,84315,70871,70923,64204,4535,2856,2503,2378,3014,2048,0
